uuid,gemini_ok,gemini_error,content_type,content_format,treatment_category,treatment_area,has_treatment_name,has_person,person_type,has_price_info,has_text_overlay,text_overlay_type,professional_score,content_area
1.78656596307652e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,False,True,patient_result,False,False,,4.0,
1.7874566253460702e+16,True,,product_cosmetic,single_visual,skin_care,eye_area,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.7974118849179376e+16,True,,beauty_tips,ranking_list,none,none,False,False,,False,True,treatment_explanation,4.0,
1.806972172649242e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7990537542766418e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7940687227626574e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7984117596519224e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.7980129594537256e+16,True,,product_cosmetic,single_visual,none,hair,False,False,,False,True,other,5.0,
1.805888084347243e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8058349575522056e+16,True,,wellness_other,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.7864697458696812e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,
1.7973718661092948e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.7981659193068438e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,price_campaign,4.0,
1.7938562252672604e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7906046335553992e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.805596673853751e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.8037702879468068e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7977757735539452e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,False,,4.0,
1.797925899224965e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7981072987494542e+16,True,,beauty_tips,comparison_ab,none,none,False,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.8131088676309284e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.817634409939712e+16,True,,campaign_price,single_visual,none,hair,False,False,,False,True,price_campaign,4.0,
1.800712832565312e+16,True,,product_cosmetic,other,none,eye_area,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.8283355587159864e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7922576012188196e+16,True,,campaign_price,single_visual,skin_care,none,False,False,,False,True,price_campaign,5.0,
1.8026477362739416e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7960225151052532e+16,True,,product_cosmetic,single_visual,none,eye_area,True,False,,False,True,treatment_explanation,4.0,
1.7993244911966392e+16,True,,product_cosmetic,single_visual,none,eye_area,True,False,,False,True,price_campaign,5.0,
1.8081636689626124e+16,True,,campaign_price,single_visual,skin_care,face_overall,True,False,,False,True,price_campaign,5.0,
1.7986736416814378e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8024817496122936e+16,True,,product_cosmetic,comparison_ab,none,none,False,False,,False,True,other,5.0,
1.8073490075221336e+16,True,,campaign_price,single_visual,product_cosmetic,none,True,False,,False,True,price_campaign,5.0,
1.8127059583522264e+16,True,,campaign_price,single_visual,skin_care,none,True,False,,True,True,price_campaign,5.0,
1.7878622196488848e+16,True,,campaign_price,single_visual,none,eye_area,True,False,,True,True,price_campaign,4.0,
1.8264454891127664e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.791493303810184e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,other,5.0,
1.8011457208738278e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,False,,4.0,
1.7883305159890984e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.7881324331979808e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,False,,5.0,
1.7930395829722888e+16,True,,product_cosmetic,single_visual,skin_care,none,False,True,lifestyle_model,False,False,,5.0,
1.7934193262749024e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8012280609916346e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.8034249885469784e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.7993412878519716e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.809640102934569e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,clinic_info,4.0,
1.8013633867547852e+16,True,,beauty_tips,single_visual,none,eye_area,False,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7996129285632404e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.7930172476721316e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,other,4.0,
1.7842525844932414e+16,True,,beauty_tips,single_visual,none,eye_area,False,False,,False,True,treatment_explanation,4.0,
1.807025647634985e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8032263645944184e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7989591376542844e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.7851535097206478e+16,True,,product_cosmetic,single_visual,none,hair,False,False,,False,True,treatment_explanation,4.0,
1.8003207386411344e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.792639957462299e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.8005020619155324e+16,True,,product_cosmetic,single_visual,skin_care,body,True,False,,False,True,treatment_explanation,5.0,
1.7919029867596226e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,3.0,
1.802933435279928e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.8037905208709896e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.8076417885761616e+16,True,,product_cosmetic,single_visual,skin_care,eye_area,True,False,,False,True,treatment_explanation,5.0,
1.7983696949293428e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,other,5.0,
1.7920436711642788e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.8019818044190944e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.7941112051441174e+16,True,,product_cosmetic,single_visual,none,eye_area,False,False,,False,True,treatment_explanation,4.0,
1.809993458881427e+16,True,,product_cosmetic,single_visual,skin_care,eye_area,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.7909753009855402e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7948936882262666e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.838617909014703e+16,True,,campaign_price,single_visual,none,eye_area,True,False,,True,True,price_campaign,4.0,
1.80174858259144e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8526313404049484e+16,True,,campaign_price,single_visual,skin_care,none,True,False,,False,True,price_campaign,5.0,
1.806759814637179e+16,True,,product_cosmetic,qa_format,none,eye_area,True,False,,False,True,other,5.0,
1.8060252617605296e+16,True,,campaign_price,single_visual,none,eye_area,True,False,,False,True,price_campaign,5.0,
1.804532159839129e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7974798132774546e+16,True,,product_cosmetic,single_visual,none,body,True,False,,False,True,treatment_explanation,5.0,
1.7959505690019306e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.808590461848683e+16,True,,campaign_price,single_visual,none,none,False,False,,True,True,price_campaign,5.0,
1.7951614271495288e+16,True,,product_cosmetic,single_visual,other,hair,True,True,patient_result,False,True,treatment_explanation,4.0,
1.7885783906841058e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.7992451213354656e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.7933312156224828e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,other,4.0,
1.7908317647659272e+16,True,,beauty_tips,ranking_list,none,none,False,True,lifestyle_model,False,True,other,3.0,
1.8015094442153764e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,other,4.0,
1.804044558460845e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7916880541820152e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.8008224301353388e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.7942903021541964e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.8005804717585924e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.803578235479606e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,False,,5.0,
1.8012738239223736e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.7859706371092748e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8055635208719776e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.811273506629571e+16,True,,wellness_other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7945831171045608e+16,True,,beauty_tips,single_visual,none,none,False,False,,False,True,other,5.0,
1.7964860974936788e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7953740680744588e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,other,4.0,
1.831558293102474e+16,True,,other,single_visual,skin_care,face_overall,True,True,other,False,True,other,4.0,
1.798228389236728e+16,True,,staff_facility,single_visual,none,none,False,True,other,False,True,other,4.0,
1.7984905150999316e+16,True,,product_cosmetic,other,none,none,False,False,,True,True,other,4.0,
1.7982160976426736e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,4.0,
1.791776392430162e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.813540612625016e+16,True,,other,single_visual,skin_care,other,False,True,lifestyle_model,False,False,,5.0,
1.7900354618822056e+16,True,,wellness_other,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.813466967731392e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7952458975354884e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7967004853582882e+16,True,,product_cosmetic,ranking_list,none,none,False,False,,False,True,other,5.0,
1.82242108931888e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.7941226705038204e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.833842080604872e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.797100292291384e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7942209988571552e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.797643633721165e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7958379115167304e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.7858983193831438e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,5.0,
1.8149692717282924e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,clinic_info,4.0,
1.7995752083194668e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.8225868708152188e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.8001040147138396e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.804190166459147e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.7975357425556224e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.7959619896641056e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7923930208729168e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,5.0,
1.7994585367858372e+16,True,,other,single_visual,none,none,False,True,staff,False,True,other,4.0,
1.809235668552127e+16,True,,other,single_visual,none,none,False,True,other,False,True,other,4.0,
1.7954595026603196e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.7940375095048852e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.7919044237344164e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.810767964685668e+16,True,,single_treatment_intro,before_after_split,eye_nose,nose,True,True,patient_result,False,True,treatment_explanation,4.0,
1.7954990906589656e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,False,,5.0,
1.816536536224329e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.80226947891454e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.798616415772206e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.8017109610751264e+16,True,,other,single_visual,none,none,False,True,other,False,True,other,5.0,
1.798368530886416e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7860983072634302e+16,True,,single_treatment_intro,before_after_split,lifting_hifu,face_overall,True,True,patient_result,False,True,treatment_explanation,5.0,
1.7901437888703054e+16,True,,product_cosmetic,ranking_list,skin_care,none,True,False,,False,True,other,4.0,
1.8112853959772324e+16,True,,single_treatment_intro,before_after_split,eye_nose,face_overall,True,True,patient_result,False,True,treatment_explanation,5.0,
1.796221158591822e+16,True,,single_treatment_intro,before_after_split,eye_nose,nose,True,True,patient_result,False,True,treatment_explanation,4.0,
1.8010872563072e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.7898732515646012e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.817457329840575e+16,True,,single_treatment_intro,before_after_split,eye_nose,nose,True,True,patient_result,False,True,treatment_explanation,4.0,
1.7974531802348344e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7920381793692892e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.802195698688788e+16,True,,product_cosmetic,comparison_ab,none,none,False,False,,False,True,other,4.0,
1.805656515750796e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.7960235800515606e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.8290839960303204e+16,True,,single_treatment_intro,before_after_split,eye_nose,nose,True,True,patient_result,False,True,result_data,4.0,
1.7912622185766972e+16,True,,single_treatment_intro,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.7959050938736152e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,
1.78971846419453e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.7865574217934236e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,4.0,
1.7877643901821544e+16,True,,staff_facility,single_visual,none,none,False,True,staff,False,True,other,5.0,
1.796223684229212e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.8022419925570444e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.795040521467902e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.795549148583572e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.80148447998654e+16,True,,product_cosmetic,ranking_list,none,none,False,False,,False,True,other,4.0,
1.8000624604984364e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,5.0,
1.7920116284884694e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7954752241450272e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7848633083062584e+16,True,,product_cosmetic,comparison_ab,skin_care,skin_texture,False,False,,False,True,treatment_explanation,4.0,
1.8005952991481576e+16,True,,product_cosmetic,single_visual,none,none,False,True,other,False,True,treatment_explanation,4.0,
1.8098428934039364e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,4.0,
1.797684536601912e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.7969231162003086e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8005963596419312e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.8001896065515036e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.7964350083752808e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.7930084073274312e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.7871574184993552e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.8009088387567402e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,
1.7960062391053388e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.830506529103759e+16,True,,product_cosmetic,ranking_list,none,hair,False,True,other,False,True,treatment_explanation,4.0,
1.7959598926961434e+16,True,,product_cosmetic,other,none,none,False,True,other,False,True,other,4.0,
1.7948559041386568e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7991923366000432e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,other,4.0,
1.7988655225889936e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,False,False,,False,True,treatment_explanation,5.0,
1.7948038805196798e+16,True,,other,single_visual,none,none,False,True,patient_result,False,False,,4.0,
1.821855769613209e+16,True,,other,single_visual,skin_care,none,True,True,lifestyle_model,False,True,other,4.0,
1.7983286399119852e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.793438402673913e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8021701860752264e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.8017071630631904e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.787060198108046e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.8324204220042176e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.8006696053227096e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.8013792285520244e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.7998764253626924e+16,True,,other,single_visual,none,none,False,False,,False,False,,3.0,
1.803531676040341e+16,True,,other,single_visual,none,none,False,False,,False,False,,5.0,
1.7980992206404512e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.801223328231675e+16,True,,other,single_visual,none,none,False,True,other,False,True,other,4.0,
1.8096462322313e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.7948849201007296e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,4.0,
1.7976326257657432e+16,True,,product_cosmetic,single_visual,none,hair,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.8288340549130508e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.807654744083052e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7971769046012462e+16,True,,campaign_price,single_visual,none,none,False,False,,True,True,price_campaign,5.0,
1.8383188036191504e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7844997368461332e+16,True,,product_cosmetic,single_visual,none,hair,True,True,lifestyle_model,False,False,,5.0,
1.7951556038040968e+16,True,,product_cosmetic,ranking_list,skin_care,face_overall,False,True,staff,False,True,other,5.0,
1.8109017706657444e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,5.0,
1.8012780019933328e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,other,5.0,
1.8016558918844364e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,False,,4.0,
1.799059019893872e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7989639688583828e+16,True,,product_cosmetic,single_visual,none,hair,True,True,lifestyle_model,False,True,other,4.0,
1.7983482812483904e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7902036409620532e+16,True,,other,single_visual,none,none,False,True,other,False,True,other,4.0,
1.7959299800509014e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.795561119474632e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,3.0,
1.8177237826168908e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.822503659213624e+16,True,,product_cosmetic,single_visual,none,none,False,False,,True,True,price_campaign,4.0,
1.7901976391496358e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,4.0,
1.803946368733895e+16,True,,other,single_visual,none,none,False,False,,False,False,,4.0,
1.8232329670117304e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.823651196710624e+16,True,,other,single_visual,none,none,False,False,,False,False,,4.0,
1.7947007752796572e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,3.0,
1.7956163846091412e+16,True,,other,single_visual,none,none,False,False,,False,True,other,3.0,
1.8216370165127816e+16,True,,other,single_visual,none,none,False,False,,True,True,price_campaign,3.0,
1.7942200688044046e+16,True,,product_cosmetic,other,none,none,True,True,lifestyle_model,False,True,other,5.0,
1.788124459469786e+16,True,,other,single_visual,none,none,False,True,other,False,False,,2.0,
1.7947748593941704e+16,True,,other,single_visual,none,none,False,False,,False,False,,4.0,
1.792975459736574e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7980514962956634e+16,True,,product_cosmetic,single_visual,none,none,False,False,,True,True,price_campaign,3.0,
1.7925655751367042e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,price_campaign,4.0,
1.793521841014621e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7943945778877976e+16,True,,product_cosmetic,single_visual,skin_care,none,False,True,lifestyle_model,False,True,treatment_explanation,3.0,
1.792669681148382e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.804839579732434e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,3.0,
1.795903438674601e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,3.0,
1.784439149977821e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,3.0,
1.814501490125924e+16,True,,other,single_visual,none,none,False,False,,False,False,,2.0,
1.7882895950813544e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7898410327634752e+16,True,,product_cosmetic,ranking_list,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.79524629379136e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,3.0,
1.7873528222835762e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7947609909973498e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7975648299595342e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,3.0,
1.7957771566832416e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7964215312073528e+16,True,,campaign_price,single_visual,skin_care,none,False,False,,False,True,price_campaign,4.0,
1.7999589757458366e+16,True,,campaign_price,single_visual,none,none,False,True,staff,True,True,price_campaign,3.0,
1.7977863871564892e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,True,True,price_campaign,3.0,
1.7871485180711762e+16,True,,campaign_price,single_visual,none,none,False,True,lifestyle_model,True,True,price_campaign,4.0,
1.7977554397783632e+16,True,,other,single_visual,none,none,False,False,,False,True,clinic_info,3.0,
1.7926453115555284e+16,True,,other,single_visual,none,none,False,False,,False,True,other,3.0,
1.7905965476616064e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,3.0,
1.799068091859008e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,True,patient_result,True,True,price_campaign,5.0,
1.7975326550097868e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,3.0,
1.8202856392242936e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,4.0,
1.7928422564242474e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7908826765570408e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,3.0,
1.7931297593473396e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,
1.7891879429583482e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7873084819714036e+16,True,,product_cosmetic,single_visual,skin_care,none,True,True,lifestyle_model,False,True,other,4.0,
1.7894946464592588e+16,True,,campaign_price,single_visual,skin_care,face_overall,False,False,,True,True,price_campaign,3.0,
1.7898953231694134e+16,True,,other,single_visual,none,none,False,True,other,False,True,other,4.0,
1.7952344458914136e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.797961178556458e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7941804100117588e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,3.0,
1.830351790903181e+16,True,,other,single_visual,none,none,False,False,,False,True,other,3.0,
1.79686751153193e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,3.0,
1.7954528123309732e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,clinic_info,5.0,
1.7962475125978208e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8137790130277864e+16,True,,product_cosmetic,comparison_ab,none,none,True,True,doctor,False,True,other,4.0,
1.7895613727781364e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7855828276868234e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.7937309496955024e+16,True,,wellness_other,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7865393749730068e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.7968660205682942e+16,True,,product_cosmetic,comparison_ab,none,none,True,False,,False,True,treatment_explanation,5.0,
1.794046009178786e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7881052682027028e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
